index,sku,style_id,catalog,category,weight,tp,mrp_old,final_mrp_old,ajio_mrp,amazon_mrp,amazon_fba_mrp,flipkart_mrp,limeroad_mrp,myntra_mrp,paytm_mrp,snapdeal_mrp
161,OS225_1434_3XL,Os225_1434,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
162,OS229_1435_S,Os229_1435,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
163,OS229_1435_M,Os229_1435,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
164,OS229_1435_L,Os229_1435,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
165,OS229_1435_XL,Os229_1435,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
166,OS229_1435_2XL,Os229_1435,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
167,OS229_1435_3XL,Os229_1435,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
168,OS200_5041_S,Os200_5041,Colors-7,Kurta,0.3,381,1538.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
169,OS200_5041_M,Os200_5041,Colors-7,Kurta,0.3,381,1538.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
170,OS200_5041_L,Os200_5041,Colors-7,Kurta,0.3,381,1538.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
171,OS200_5041_XL,Os200_5041,Colors-7,Kurta,0.3,381,1538.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
172,OS200_5041_2XL,Os200_5041,Colors-7,Kurta,0.3,381,1538.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
173,OS200_5041_3XL,Os200_5041,Colors-7,Kurta,0.3,381,1538.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
174,OS188_5042_S,Os188_5042,Colors-7,Kurta,0.3,381,1538.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
175,OS188_5042_M,Os188_5042,Colors-7,Kurta,0.3,381,1538.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
176,OS188_5042_L,Os188_5042,Colors-7,Kurta,0.3,381,1538.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
177,OS188_5042_XL,Os188_5042,Colors-7,Kurta,0.3,381,1538.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
178,OS188_5042_2XL,Os188_5042,Colors-7,Kurta,0.3,381,1538.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
179,OS188_5042_3XL,Os188_5042,Colors-7,Kurta,0.3,381,1538.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
180,OS208_5043_S,Os208_5043,Colors-7,Kurta,0.3,381,1538.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
181,OS208_5043_M,Os208_5043,Colors-7,Kurta,0.3,381,1538.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
182,OS208_5043_L,Os208_5043,Colors-7,Kurta,0.3,381,1538.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
183,OS208_5043_XL,Os208_5043,Colors-7,Kurta,0.3,381,1538.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
184,OS208_5043_2XL,Os208_5043,Colors-7,Kurta,0.3,381,1538.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
185,OS208_5043_3XL,Os208_5043,Colors-7,Kurta,0.3,381,1538.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
186,OS183_5044_S,Os183_5044,Colors-7,Kurta,0.3,381,1538.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
187,OS183_5044_M,Os183_5044,Colors-7,Kurta,0.3,381,1538.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
188,OS183_5044_L,Os183_5044,Colors-7,Kurta,0.3,381,1538.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
189,OS183_5044_XL,Os183_5044,Colors-7,Kurta,0.3,381,1538.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
190,OS183_5044_2XL,Os183_5044,Colors-7,Kurta,0.3,381,1538.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
191,OS183_5044_3XL,Os183_5044,Colors-7,Kurta,0.3,381,1538.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
192,OS198_5045_S,Os198_5045,Colors-7,Kurta,0.3,381,1538.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
193,OS198_5045_M,Os198_5045,Colors-7,Kurta,0.3,381,1538.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
194,OS198_5045_L,Os198_5045,Colors-7,Kurta,0.3,381,1538.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
195,OS198_5045_XL,Os198_5045,Colors-7,Kurta,0.3,381,1538.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
196,OS198_5045_2XL,Os198_5045,Colors-7,Kurta,0.3,381,1538.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
197,OS198_5045_3XL,Os198_5045,Colors-7,Kurta,0.3,381,1538.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
198,OS199_5046_S,Os199_5046,Colors-7,Kurta,0.3,381,1538.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
199,OS199_5046_M,Os199_5046,Colors-7,Kurta,0.3,381,1538.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
200,OS199_5046_L,Os199_5046,Colors-7,Kurta,0.3,381,1538.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
201,OS199_5046_XL,Os199_5046,Colors-7,Kurta,0.3,381,1538.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
202,OS199_5046_2XL,Os199_5046,Colors-7,Kurta,0.3,381,1538.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
203,OS199_5046_3XL,Os199_5046,Colors-7,Kurta,0.3,381,1538.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
204,OS170_5048_S,Os170_5048,Colors-7,Kurta,0.3,381,1538.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
205,OS170_5048_M,Os170_5048,Colors-7,Kurta,0.3,381,1538.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
206,OS170_5048_L,Os170_5048,Colors-7,Kurta,0.3,381,1538.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
207,OS170_5048_XL,Os170_5048,Colors-7,Kurta,0.3,381,1538.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
208,OS170_5048_2XL,Os170_5048,Colors-7,Kurta,0.3,381,1538.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
209,OS170_5048_3XL,Os170_5048,Colors-7,Kurta,0.3,381,1538.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
210,OS235_1112_S,Os235_1112,Mix,Kurta,0.3,952,3858.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0
211,OS235_1112_M,Os235_1112,Mix,Kurta,0.3,952,3858.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0
212,OS235_1112_L,Os235_1112,Mix,Kurta,0.3,952,3858.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0
213,OS235_1112_XL,Os235_1112,Mix,Kurta,0.3,952,3858.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0
214,OS235_1112_2XL,Os235_1112,Mix,Kurta,0.3,952,3858.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0
215,OS235_1112_3XL,Os235_1112,Mix,Kurta,0.3,952,3858.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0
216,OS233_1058_S,Os233_1058,Mix,Kurta,0.3,952,3858.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0
217,OS233_1058_M,Os233_1058,Mix,Kurta,0.3,952,3858.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0
218,OS233_1058_L,Os233_1058,Mix,Kurta,0.3,952,3858.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0
219,OS233_1058_XL,Os233_1058,Mix,Kurta,0.3,952,3858.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0
220,OS233_1058_2XL,Os233_1058,Mix,Kurta,0.3,952,3858.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0
221,OS233_1058_3XL,Os233_1058,Mix,Kurta,0.3,952,3858.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0
222,OS179_1116_S,Os179_1116,Mix,Kurta,0.3,570,2298.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0
223,OS179_1116_M,Os179_1116,Mix,Kurta,0.3,570,2298.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0
224,OS179_1116_L,Os179_1116,Mix,Kurta,0.3,570,2298.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0
225,OS179_1116_XL,Os179_1116,Mix,Kurta,0.3,570,2298.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0
226,OS179_1116_2XL,Os179_1116,Mix,Kurta,0.3,570,2298.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0
227,OS179_1116_3XL,Os179_1116,Mix,Kurta,0.3,570,2298.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0
228,OS210_3137_S,Os210_3137,Mix,Kurta,0.3,519,2098.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
229,OS210_3137_M,Os210_3137,Mix,Kurta,0.3,519,2098.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
230,OS210_3137_L,Os210_3137,Mix,Kurta,0.3,519,2098.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
231,OS210_3137_XL,Os210_3137,Mix,Kurta,0.3,519,2098.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
232,OS210_3137_2XL,Os210_3137,Mix,Kurta,0.3,519,2098.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
233,OS210_3137_3XL,Os210_3137,Mix,Kurta,0.3,519,2098.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
234,OS177_1057_S,Os177_1057,Mix,Kurta,0.3,714,2878.0,2995.0,2995.0,2995.0,2995.0,2995.0,2995.0,2995.0,2995.0,2995.0
235,OS177_1057_M,Os177_1057,Mix,Kurta,0.3,714,2878.0,2995.0,2995.0,2995.0,2995.0,2995.0,2995.0,2995.0,2995.0,2995.0
236,OS177_1057_L,Os177_1057,Mix,Kurta,0.3,714,2878.0,2995.0,2995.0,2995.0,2995.0,2995.0,2995.0,2995.0,2995.0,2995.0
237,OS177_1057_XL,Os177_1057,Mix,Kurta,0.3,714,2878.0,2995.0,2995.0,2995.0,2995.0,2995.0,2995.0,2995.0,2995.0,2995.0
238,OS177_1057_2XL,Os177_1057,Mix,Kurta,0.3,714,2878.0,2995.0,2995.0,2995.0,2995.0,2995.0,2995.0,2995.0,2995.0,2995.0
239,OS177_1057_3XL,Os177_1057,Mix,Kurta,0.3,714,2878.0,2995.0,2995.0,2995.0,2995.0,2995.0,2995.0,2995.0,2995.0,2995.0
240,OS180_3134_S,Os180_3134,Mix,Kurta,0.3,519,2098.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
241,OS180_3134_M,Os180_3134,Mix,Kurta,0.3,519,2098.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
242,OS180_3134_L,Os180_3134,Mix,Kurta,0.3,519,2098.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
243,OS180_3134_XL,Os180_3134,Mix,Kurta,0.3,519,2098.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
244,OS180_3134_2XL,Os180_3134,Mix,Kurta,0.3,519,2098.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
245,OS180_3134_3XL,Os180_3134,Mix,Kurta,0.3,519,2098.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
246,OS178_1115_S,Os178_1115,Mix,Kurta,0.3,595,2398.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
247,OS178_1115_M,Os178_1115,Mix,Kurta,0.3,595,2398.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
248,OS178_1115_L,Os178_1115,Mix,Kurta,0.3,595,2398.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
249,OS178_1115_XL,Os178_1115,Mix,Kurta,0.3,595,2398.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
250,OS178_1115_2XL,Os178_1115,Mix,Kurta,0.3,595,2398.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
251,OS178_1115_3XL,Os178_1115,Mix,Kurta,0.3,595,2398.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
252,OS211_3011_S,Os211_3011,Mix,Kurta,0.3,467,1878.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0
253,OS211_3011_M,Os211_3011,Mix,Kurta,0.3,467,1878.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0
254,OS211_3011_L,Os211_3011,Mix,Kurta,0.3,467,1878.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0
255,OS211_3011_XL,Os211_3011,Mix,Kurta,0.3,467,1878.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0
256,OS211_3011_2XL,Os211_3011,Mix,Kurta,0.3,467,1878.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0
257,OS211_3011_3XL,Os211_3011,Mix,Kurta,0.3,467,1878.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0
258,OS171_1096_S,Os171_1096,Mix,Kurta,0.3,552,2238.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0
259,OS171_1096_M,Os171_1096,Mix,Kurta,0.3,552,2238.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0
260,OS171_1096_L,Os171_1096,Mix,Kurta,0.3,552,2238.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0
261,OS171_1096_XL,Os171_1096,Mix,Kurta,0.3,552,2238.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0
262,OS171_1096_2XL,Os171_1096,Mix,Kurta,0.3,552,2238.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0
263,OS171_1096_3XL,Os171_1096,Mix,Kurta,0.3,552,2238.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0
264,OS184_1127_S,Os184_1127,Mix,Kurta,0.3,529,2138.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
265,OS184_1127_M,Os184_1127,Mix,Kurta,0.3,529,2138.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
266,OS184_1127_L,Os184_1127,Mix,Kurta,0.3,529,2138.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
267,OS184_1127_XL,Os184_1127,Mix,Kurta,0.3,529,2138.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
268,OS184_1127_2XL,Os184_1127,Mix,Kurta,0.3,529,2138.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
269,OS184_1127_3XL,Os184_1127,Mix,Kurta,0.3,529,2138.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
270,OS231_1384_S,Os231_1384,Mix,Kurta Set,0.4,662,2678.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0
271,OS231_1384_M,Os231_1384,Mix,Kurta Set,0.4,662,2678.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0
272,OS231_1384_L,Os231_1384,Mix,Kurta Set,0.4,662,2678.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0
273,OS231_1384_XL,Os231_1384,Mix,Kurta Set,0.4,662,2678.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0
274,OS231_1384_2XL,Os231_1384,Mix,Kurta Set,0.4,662,2678.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0
275,OS231_1384_3XL,Os231_1384,Mix,Kurta Set,0.4,662,2678.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0
276,OS186_1377_S,Os186_1377,Mix,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
277,OS186_1377_M,Os186_1377,Mix,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
278,OS186_1377_L,Os186_1377,Mix,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
279,OS186_1377_XL,Os186_1377,Mix,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
280,OS186_1377_2XL,Os186_1377,Mix,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
281,OS186_1377_3XL,Os186_1377,Mix,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
282,OS185_1105_S,Os185_1105,Mix,Kurta,0.3,529,2138.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
283,OS185_1105_M,Os185_1105,Mix,Kurta,0.3,529,2138.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
284,OS185_1105_L,Os185_1105,Mix,Kurta,0.3,529,2138.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
285,OS185_1105_XL,Os185_1105,Mix,Kurta,0.3,529,2138.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
286,OS185_1105_2XL,Os185_1105,Mix,Kurta,0.3,529,2138.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
287,OS185_1105_3XL,Os185_1105,Mix,Kurta,0.3,529,2138.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
288,OS190_1128_S,Os190_1128,Mix,Kurta,0.3,570,2298.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
289,OS190_1128_M,Os190_1128,Mix,Kurta,0.3,570,2298.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
290,OS190_1128_L,Os190_1128,Mix,Kurta,0.3,570,2298.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
291,OS190_1128_XL,Os190_1128,Mix,Kurta,0.3,570,2298.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
292,OS190_1128_2XL,Os190_1128,Mix,Kurta,0.3,570,2298.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
293,OS190_1128_3XL,Os190_1128,Mix,Kurta,0.3,570,2298.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
294,OS192_1124_S,Os192_1124,Mix,Kurta,0.3,570,2298.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
295,OS192_1124_M,Os192_1124,Mix,Kurta,0.3,570,2298.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
296,OS192_1124_L,Os192_1124,Mix,Kurta,0.3,570,2298.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
297,OS192_1124_XL,Os192_1124,Mix,Kurta,0.3,570,2298.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
298,OS192_1124_2XL,Os192_1124,Mix,Kurta,0.3,570,2298.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
299,OS192_1124_3XL,Os192_1124,Mix,Kurta,0.3,570,2298.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
300,OS172_1092_S,Os172_1092,Mix,Kurta,0.3,570,2298.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
301,OS172_1092_M,Os172_1092,Mix,Kurta,0.3,570,2298.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
302,OS172_1092_L,Os172_1092,Mix,Kurta,0.3,570,2298.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
303,OS172_1092_XL,Os172_1092,Mix,Kurta,0.3,570,2298.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
304,OS172_1092_2XL,Os172_1092,Mix,Kurta,0.3,570,2298.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
305,OS172_1092_3XL,Os172_1092,Mix,Kurta,0.3,570,2298.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
306,OS176_1015_S,Os176_1015,Mix,Kurta,0.3,724,2918.0,3095.0,3095.0,3095.0,3095.0,3095.0,3095.0,3095.0,3095.0,3095.0
307,OS176_1015_M,Os176_1015,Mix,Kurta,0.3,724,2918.0,3095.0,3095.0,3095.0,3095.0,3095.0,3095.0,3095.0,3095.0,3095.0
308,OS176_1015_L,Os176_1015,Mix,Kurta,0.3,724,2918.0,3095.0,3095.0,3095.0,3095.0,3095.0,3095.0,3095.0,3095.0,3095.0
309,OS176_1015_XL,Os176_1015,Mix,Kurta,0.3,724,2918.0,3095.0,3095.0,3095.0,3095.0,3095.0,3095.0,3095.0,3095.0,3095.0
310,OS176_1015_2XL,Os176_1015,Mix,Kurta,0.3,724,2918.0,3095.0,3095.0,3095.0,3095.0,3095.0,3095.0,3095.0,3095.0,3095.0
311,OS176_1015_3XL,Os176_1015,Mix,Kurta,0.3,724,2918.0,3095.0,3095.0,3095.0,3095.0,3095.0,3095.0,3095.0,3095.0,3095.0
312,OS196_1371_S,Os196_1371,Mix,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
313,OS196_1371_M,Os196_1371,Mix,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
314,OS196_1371_L,Os196_1371,Mix,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
315,OS196_1371_XL,Os196_1371,Mix,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
316,OS196_1371_2XL,Os196_1371,Mix,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
317,OS196_1371_3XL,Os196_1371,Mix,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
318,OS193_1062_S,Os193_1062,Mix,Kurta,0.3,570,2298.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0
319,OS193_1062_M,Os193_1062,Mix,Kurta,0.3,570,2298.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0
320,OS193_1062_L,Os193_1062,Mix,Kurta,0.3,570,2298.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0
321,OS193_1062_XL,Os193_1062,Mix,Kurta,0.3,570,2298.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0
322,OS193_1062_2XL,Os193_1062,Mix,Kurta,0.3,570,2298.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0
323,OS193_1062_3XL,Os193_1062,Mix,Kurta,0.3,570,2298.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0
324,OS205_1054_S,Os205_1054,Mix,Kurta,0.3,570,2298.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0
